id,x,y,z,yaw,road_id,section_id,lane_id
7444583294782571628,334.7339782714844,274.74285888671875,0.0,90.03459930419922,19,0,-1
17386663736836003909,334.7333679199219,275.74285888671875,0.0,90.03459930419922,19,0,-1
1243487249992805834,334.7327575683594,276.74285888671875,0.0,90.03459930419922,19,0,-1
13781510327369992275,334.732177734375,277.74285888671875,0.0,90.03459930419922,19,0,-1
3982482235591439832,334.7315673828125,278.74285888671875,0.0,90.03459930419922,19,0,-1
6860393740665619201,334.73095703125,279.74285888671875,0.0,90.03459930419922,19,0,-1
5431088314118244486,334.7303466796875,280.74285888671875,0.0,90.03459930419922,19,0,-1
8058346359586954335,334.729736328125,281.74285888671875,0.0,90.03459930419922,19,0,-1
15497585133122021524,334.7291564941406,282.74285888671875,0.0,90.03459930419922,19,0,-1
17274006931672030317,334.7285461425781,283.74285888671875,0.0,90.03459930419922,19,0,-1
11643215265661471218,334.7279357910156,284.74285888671875,0.0,90.03459930419922,19,0,-1
18034430995069933339,334.7273254394531,285.74285888671875,0.0,90.03459930419922,19,0,-1
10841348357728847008,334.7267150878906,286.74285888671875,0.0,90.03459930419922,19,0,-1
6431773693994524457,334.72613525390625,287.74285888671875,0.0,90.03459930419922,19,0,-1
15507816117225000110,334.72552490234375,288.74285888671875,0.0,90.03459930419922,19,0,-1
12096696471415949447,334.72491455078125,289.74285888671875,0.0,90.03459930419922,19,0,-1
10468088191242596188,334.72430419921875,290.74285888671875,0.0,90.03459930419922,19,0,-1
9226070065729200706,334.72369384765625,291.74285888671875,0.0,90.03459930419922,19,0,-1
17212309712452437351,334.7231140136719,292.74285888671875,0.0,90.03459930419922,19,0,-1
441883370233161579,334.7225036621094,293.74285888671875,0.0,90.03459930419922,19,0,-1
13413307951791467580,334.7218933105469,294.74285888671875,0.0,90.03459930419922,19,0,-1
9855185326097732848,334.7212829589844,295.74285888671875,0.0,90.03459930419922,19,0,-1
5392255439573483541,334.7206726074219,296.74285888671875,0.0,90.03459930419922,19,0,-1
4382523496768760697,334.7200927734375,297.74285888671875,0.0,90.03459930419922,19,0,-1
6538993040153020826,334.719482421875,298.74285888671875,0.0,90.03459930419922,19,0,-1
9719528462987049214,334.7188720703125,299.74285888671875,0.0,90.03459930419922,19,0,-1
3231019904428678179,334.71826171875,300.74285888671875,0.0,90.03459930419922,19,0,-1
223814221276425431,334.7176513671875,301.74285888671875,0.0,90.03459930419922,19,0,-1
15200463108896803240,334.7170715332031,302.74285888671875,0.0,90.03459930419922,19,0,-1
1636829952351229868,334.7164611816406,303.74285888671875,0.0,90.03459930419922,19,0,-1
11926630907271469777,334.7158508300781,304.74285888671875,0.0,90.03459930419922,19,0,-1
11863672329517476741,334.7152404785156,305.74285888671875,0.0,90.03459930419922,19,0,-1
18061133247730018390,334.71466064453125,306.74285888671875,0.0,90.03459930419922,19,0,-1
11224613776285751562,334.71405029296875,307.74285888671875,0.0,90.03459930419922,19,0,-1
6716332957464067119,334.71343994140625,308.74285888671875,0.0,90.03459930419922,19,0,-1
13842347191101403027,334.71282958984375,309.74285888671875,0.0,90.03459930419922,19,0,-1
4189289385873837156,334.71221923828125,310.74285888671875,0.0,90.03459930419922,19,0,-1
4022462295919189272,334.7116394042969,311.74285888671875,0.0,90.03459930419922,19,0,-1
14316292128375832637,334.7110290527344,312.74285888671875,0.0,90.03459930419922,19,0,-1
13731657664714639937,334.7104187011719,313.7428283691406,0.0,90.03459930419922,19,0,-1
18401499576748010946,334.7098083496094,314.7428283691406,0.0,90.03459930419922,19,0,-1
14563798421934898118,334.7091979980469,315.7428283691406,0.0,90.03459930419922,19,0,-1
8637351885162282731,334.7086181640625,316.7428283691406,0.0,90.03459930419922,19,0,-1
1860542880224988170,334.7080078125,317.7428283691406,0.0,90.03459930419922,75,0,-1
5297077782807729802,334.7073974609375,318.7428283691406,0.0,90.03459930419922,75,0,-1
9208801475519255658,334.7068176269531,319.7428283691406,0.0,90.03459930419922,75,0,-1
6344035810845894988,334.6681213378906,320.5330810546875,0.0,96.0062026977539,75,0,-1
5399352864574518332,334.54400634765625,321.30145263671875,0.0,102.3442153930664,75,0,-1
1946539670868320343,334.3358154296875,322.0514831542969,0.0,108.68223571777344,75,0,-1
3093445771437942559,334.0461120605469,322.7738952636719,0.0,115.02025604248047,75,0,-1
11269382980810019655,333.6784362792969,323.4599609375,0.0,121.3582763671875,75,0,-1
12676653450993938959,333.23724365234375,324.1011962890625,0.0,127.69629669189453,75,0,-1
12156733240949601847,332.72943115234375,324.6883239746094,0.0,134.0951385498047,75,0,-1
5660940256405676903,332.1694030761719,325.2007751464844,0.0,140.98304748535156,75,0,-1
2973254948479198755,331.5519714355469,325.64239501953125,0.0,147.87095642089844,75,0,-1
16124998796041470511,330.88604736328125,326.0067443847656,0.0,154.75885009765625,75,0,-1
3510718000070886635,330.1811828613281,326.28863525390625,0.0,161.64675903320312,75,0,-1
12310118369408943703,329.4476318359375,326.48394775390625,0.0,168.53466796875,75,0,-1
15378462840562501907,328.6959533691406,326.58984375,0.0,175.4225616455078,75,0,-1
11124815847353197855,327.8562316894531,326.6099853515625,0.0,-180.0,75,0,-1
2500487249736689627,326.8562316894531,326.6099853515625,0.0,-180.0,75,0,-1
1780566891123347783,325.8562316894531,326.6099853515625,0.0,-180.0,75,0,-1
14024313664926114749,324.85589599609375,326.6099853515625,0.0,180.0,6,0,1
5491218549563277364,323.85589599609375,326.6099853515625,0.0,180.0,6,0,1
9243086404195121518,322.85589599609375,326.6099853515625,0.0,180.0,6,0,1
13647899878252145000,321.8559265136719,326.6099853515625,0.0,180.0,6,0,1
16437736330420463138,320.8559265136719,326.6099853515625,0.0,180.0,6,0,1
15871158022609920877,319.8559265136719,326.6099853515625,0.0,180.0,6,0,1
6852260507003446631,318.8559265136719,326.6099853515625,0.0,180.0,6,0,1
3523819403044629521,317.8559265136719,326.6099853515625,0.0,180.0,6,0,1
4972144413157046987,316.8559265136719,326.6099853515625,0.0,180.0,6,0,1
12232412505459442450,315.8559265136719,326.6099853515625,0.0,180.0,6,0,1
12947076957127428540,314.8559265136719,326.6099853515625,0.0,180.0,6,0,1
12946286990218249846,313.8559265136719,326.6099853515625,0.0,180.0,6,0,1
3354763373468060272,312.8559265136719,326.6099853515625,0.0,180.0,6,0,1
136382809361745339,311.8559265136719,326.6099853515625,0.0,180.0,6,0,1
14699688770211734133,310.8559265136719,326.6099853515625,0.0,180.0,6,0,1
17889906180977562735,309.8559265136719,326.6099853515625,0.0,180.0,6,0,1
14933718264731489369,308.8559265136719,326.6099853515625,0.0,180.0,6,0,1
5416955848707903008,307.8559265136719,326.6099853515625,0.0,180.0,6,0,1
261797589371447322,306.8559265136719,326.6099853515625,0.0,180.0,6,0,1
3703486339830461956,305.8559265136719,326.6099853515625,0.0,180.0,6,0,1
3849089215576308222,304.8559265136719,326.6099853515625,0.0,180.0,6,0,1
16561811310059541193,303.8559265136719,326.6099853515625,0.0,180.0,6,0,1
10224506344804084227,302.8559265136719,326.6099853515625,0.0,180.0,6,0,1
3981803072448347645,301.8559265136719,326.6099853515625,0.0,180.0,6,0,1
16456462744123198135,300.8559265136719,326.6099853515625,0.0,180.0,6,0,1
1385179365078658478,299.8559265136719,326.6099853515625,0.0,180.0,6,0,1
17230283694639738792,298.8559265136719,326.6099853515625,0.0,180.0,6,0,1
609738275195539554,297.8559265136719,326.6099853515625,0.0,180.0,6,0,1
16763291426538797324,296.8559265136719,326.6099853515625,0.0,180.0,6,0,1
12364378535118605223,295.8559265136719,326.6099853515625,0.0,180.0,6,0,1
16994991074114801233,294.8559265136719,326.6099853515625,0.0,180.0,6,0,1
803778983948538635,293.8559265136719,326.6099853515625,0.0,180.0,6,0,1
10287416824035793669,292.8559265136719,326.6099853515625,0.0,180.0,6,0,1
7481342495854768636,291.8559265136719,326.6099853515625,0.0,180.0,6,0,1
8062573998833651894,290.8559265136719,326.6099853515625,0.0,180.0,6,0,1
14604227157948981936,289.8561096191406,326.6098937988281,0.0,180.00611877441406,6,0,1
17597852995308324842,288.8561096191406,326.60980224609375,0.0,180.00611877441406,6,0,1
7647922500140135093,287.8561096191406,326.60968017578125,0.0,180.00611877441406,6,0,1
4788182471844781231,286.8561096191406,326.6095886230469,0.0,180.00611877441406,6,0,1
11389207140697865369,285.8561096191406,326.6094665527344,0.0,180.00611877441406,6,0,1
266553868198771859,284.8561096191406,326.609375,0.0,180.00611877441406,6,0,1
3612345941220571738,283.8561096191406,326.6092529296875,0.0,180.00611877441406,6,0,1
3496485537947934788,282.8561096191406,326.6091613769531,0.0,180.00611877441406,6,0,1
3182997956185937982,281.8561096191406,326.6090393066406,0.0,180.00611877441406,6,0,1
10383056552203451640,280.8561096191406,326.60894775390625,0.0,180.00611877441406,6,0,1
3538945145770812483,279.8561096191406,326.60882568359375,0.0,180.00611877441406,6,0,1
3317059091134518845,278.8561096191406,326.6087341308594,0.0,180.00611877441406,6,0,1
3747787230639726839,277.8561096191406,326.6086120605469,0.0,180.00611877441406,6,0,1
13291886637015099809,276.8561096191406,326.6085205078125,0.0,180.00611877441406,6,0,1
613198757521365480,275.8561096191406,326.6083984375,0.0,180.00611877441406,6,0,1
6310590601330265250,274.8561096191406,326.6083068847656,0.0,180.00611877441406,6,0,1
5463335980931284812,273.8561096191406,326.6081848144531,0.0,180.00611877441406,6,0,1
4404381081427778374,272.8561096191406,326.60809326171875,0.0,180.00611877441406,6,0,1
8749312718850137745,271.8561096191406,326.60797119140625,0.0,180.00611877441406,6,0,1
14683263435065426251,270.8561096191406,326.6078796386719,0.0,180.00611877441406,6,0,1
1679406893385325381,269.8561096191406,326.6077575683594,0.0,180.00611877441406,6,0,1
16979716494255918207,268.8561096191406,326.607666015625,0.0,180.00611877441406,6,0,1
12105338274315607798,267.8561096191406,326.6075439453125,0.0,180.00611877441406,6,0,1
16905251471616452848,266.8561096191406,326.6074523925781,0.0,180.00611877441406,6,0,1
4906006131033079850,265.8561096191406,326.6073303222656,0.0,180.00611877441406,6,0,1
